date,AMZN_high,AMZN_low,AMZN_open,AMZN_close,AMZN_volume,AAPL_high,AAPL_low,AAPL_open,AAPL_close,AAPL_volume,GOOGL_high,GOOGL_low,GOOGL_open,GOOGL_close,GOOGL_volume,MSFT_high,MSFT_low,MSFT_open,MSFT_close,MSFT_volume,TSLA_high,TSLA_low,TSLA_open,TSLA_close,TSLA_volume,NFLX_high,NFLX_low,NFLX_open,NFLX_close,NFLX_volume,META_high,META_low,META_open,META_close,META_volume,NVDA_high,NVDA_low,NVDA_open,NVDA_close,NVDA_volume,SPY_high,SPY_low,SPY_open,SPY_close,SPY_volume,V_high,V_low,V_open,V_close,V_volume
2008-02-14,3.8940000534057617,3.759000062942505,3.8864998817443848,3.7899999618530273,149944000,4.67142915725708,4.536070823669434,4.621428966522217,4.552143096923828,954097200,13.53954029083252,13.288288116455078,13.472222328186035,13.31956958770752,258808932,29.040000915527344,28.459999084472656,28.8799991607666,28.5,69113500,1.3433330059051514,1.184000015258789,1.1959999799728394,1.3226670026779175,62928000.0,3.880000114440918,3.7614290714263916,3.8457140922546387,3.8214290142059326,6273400,27.649999618530273,26.440000534057617,27.200000762939453,26.899999618530273,35230300.0,0.65625,0.5637500286102295,0.6557499766349792,0.5652499794960022,2184296000,137.0,134.7899932861328,136.9499969482422,135.1699981689453,215207200,16.572500228881836,15.454999923706055,15.487500190734863,16.375,100868000.0
2008-02-15,3.759500026702881,3.5969998836517334,3.75,3.6480000019073486,222402000,4.538570880889893,4.430714130401611,4.509643077850342,4.451070785522461,901300400,13.329830169677734,13.121371269226074,13.22097110748291,13.254254341125488,209394396,28.639999389648438,28.25,28.309999465942383,28.420000076293945,68166100,1.4333330392837524,1.2666670083999634,1.329332947731018,1.3259999752044678,56097000.0,3.8242859840393066,3.7228569984436035,3.7928569316864014,3.799999952316284,6734700,27.760000228881836,25.75,26.700000762939453,25.8700008392334,42473400.0,0.578249990940094,0.5477499961853027,0.5630000233650208,0.5567499995231628,817364000,135.22000122070312,133.91000366210938,134.5,135.13999938964844,154110300,16.329999923706055,15.9375,16.225000381469727,16.1200008392334,36394400.0
2008-02-19,3.700000047683716,3.577500104904175,3.677000045776367,3.6040000915527344,142184000,4.526785850524902,4.3371429443359375,4.499642848968506,4.3635711669921875,1005046000,13.38988971710205,12.675174713134766,13.386886596679688,12.736486434936523,253761984,28.84000015258789,28.06999969482422,28.799999237060547,28.170000076293945,68261200,1.4199999570846558,1.3366669416427612,1.3799999952316284,1.3760000467300415,39319500.0,3.942857027053833,3.682857036590576,3.7614290714263916,3.8271429538726807,9839200,27.170000076293945,25.520000457763672,26.06999969482422,26.809999465942383,61489200.0,0.5680000185966492,0.543749988079071,0.5669999718666077,0.5485000014305115,558608000,136.88999938964844,134.61000061035156,136.72000122070312,135.52000427246094,145190000,16.450000762939453,16.0049991607666,16.274999618530273,16.260000228881836,28301600.0
2008-02-20,3.694000005722046,3.555000066757202,3.5950000286102295,3.681999921798706,129014000,4.449999809265137,4.345714092254639,4.364285945892334,4.42214298248291,967439200,12.78803825378418,12.482982635498047,12.600350379943848,12.737737655639648,266221512,28.260000228881836,27.920000076293945,28.149999618530273,28.219999313354492,93056200,1.4833329916000366,1.3946670293807983,1.4246670007705688,1.4606670141220093,37297500.0,3.9728569984436035,3.7514290809631348,3.7814290523529053,3.924285888671875,12815600,27.350000381469727,26.149999618530273,27.0,26.309999465942383,26159500.0,0.5525000095367432,0.5302500128746033,0.5325000286102295,0.5444999933242798,759016000,136.5500030517578,133.75999450683594,133.99000549316406,135.9199981689453,220085700,17.059999465942383,16.202499389648438,16.225000381469727,17.022499084472656,53925600.0
2008-02-21,3.7105000019073486,3.4684998989105225,3.697000026702881,3.494999885559082,263016000,4.516786098480225,4.316429138183594,4.501786231994629,4.340713977813721,938114800,12.843092918395996,12.5,12.834083557128906,12.584083557128906,226884888,28.959999084472656,27.959999084472656,28.6200008392334,28.100000381469727,98776500,1.4566669464111328,1.3366669416427612,1.4566669464111328,1.3533329963684082,27379500.0,3.9985709190368652,3.9042859077453613,3.9285709857940674,3.981429100036621,7112000,27.760000228881836,26.440000534057617,26.549999237060547,27.100000381469727,38034000.0,0.5527499914169312,0.5289999842643738,0.550000011920929,0.5322499871253967,644272000,137.00999450683594,134.07000732421875,136.66000366210938,134.7899932861328,201051200,17.18000030517578,16.40250015258789,17.110000610351562,16.447500228881836,48324400.0
2008-02-22,3.6105000972747803,3.493000030517578,3.5269999504089355,3.6040000915527344,246854000,4.375357151031494,4.138214111328125,4.37428617477417,4.2664289474487305,1529878000,12.737737655639648,12.451201438903809,12.564064025878906,12.707708358764648,220415364,28.389999389648438,27.200000762939453,28.239999771118164,27.68000030517578,125705400,1.3933329582214355,1.2999999523162842,1.3773330450057983,1.3480000495910645,18787500.0,3.9985709190368652,3.9100000858306885,3.9571430683135986,3.9714291095733643,5740000,28.06999969482422,26.84000015258789,27.18000030517578,27.010000228881836,28219600.0,0.5590000152587891,0.5325000286102295,0.5364999771118164,0.5580000281333923,723052000,135.85000610351562,132.86000061035156,134.97000122070312,135.6199951171875,205491000,16.6825008392334,16.27750015258789,16.540000915527344,16.52750015258789,22372000.0
2008-02-25,3.674999952316284,3.570499897003174,3.617500066757202,3.6635000705718994,157164000,4.291786193847656,4.166429042816162,4.23535680770874,4.276429176330566,1256774400,12.675174713134766,12.155655860900879,12.66141128540039,12.173172950744629,334577088,28.239999771118164,27.479999542236328,27.649999618530273,27.84000015258789,109974300,1.4166669845581055,1.3580000400543213,1.3666670322418213,1.399999976158142,14367000.0,4.028571128845215,3.9571430683135986,3.958570957183838,4.0,6801900,27.770000457763672,26.959999084472656,27.479999542236328,27.399999618530273,15816800.0,0.5640000104904175,0.5429999828338623,0.5575000047683716,0.5577499866485596,671784000,137.64999389648438,134.77999877929688,135.5399932861328,137.3300018310547,190107000,16.6924991607666,16.3125,16.3125,16.52750015258789,26421600.0
2008-02-26,3.674999952316284,3.5139999389648438,3.5954999923706055,3.5845000743865967,197826000,4.324643135070801,4.122857093811035,4.2014288902282715,4.255356788635254,1504888000,11.673422813415527,11.182432174682617,11.541542053222656,11.616366386413574,930560508,28.860000610351562,27.670000076293945,27.739999771118164,28.3799991607666,108923500,1.4373329877853394,1.4040000438690186,1.4126670360565186,1.4193329811096191,9804000.0,4.214285850524902,3.9728569984436035,3.9728569984436035,4.142857074737549,16592100,28.100000381469727,27.100000381469727,27.65999984741211,27.270000457763672,17102800.0,0.5709999799728394,0.5460000038146973,0.5544999837875366,0.5625,565420000,138.9499969482422,136.5,136.75,138.36000061035156,212420700,16.809999465942383,16.38249969482422,16.674999237060547,16.420000076293945,28443600.0
2008-02-27,3.5739998817443848,3.4784998893737793,3.5339999198913574,3.5434999465942383,178610000,4.3946428298950195,4.21750020980835,4.222499847412109,4.3914289474487305,1475138000,11.899148941040039,11.502503395080566,11.514764785766602,11.833333015441895,404471124,28.68000030517578,28.100000381469727,28.190000534057617,28.260000228881836,75199500,1.4333330392837524,1.3533329963684082,1.4333330392837524,1.3966670036315918,13833000.0,4.648571014404297,4.285714149475098,4.369999885559082,4.632856845855713,41283200,28.31999969482422,27.3799991607666,27.649999618530273,28.290000915527344,16855000.0,0.5757499933242798,0.5562499761581421,0.5597500205039978,0.5712500214576721,537816000,139.13999938964844,137.41000366210938,137.55999755859375,138.22000122070312,168395800,16.637500762939453,16.0,16.572500228881836,16.087499618530273,23888000.0
2008-02-28,3.5299999713897705,3.3554999828338623,3.515000104904175,3.3924999237060547,263356000,4.721428871154785,4.491786003112793,4.5428571701049805,4.63964319229126,1618254400,11.989238739013672,11.695695877075195,11.774273872375488,11.896647453308105,263212524,28.270000457763672,27.799999237060547,28.020000457763672,27.93000030517578,83002900,1.4119999408721924,1.3506669998168945,1.3940000534057617,1.3700000047683716,9295500.0,4.901429176330566,4.5,4.5171427726745605,4.505713939666748,35182700,30.100000381469727,28.350000381469727,28.510000228881836,30.010000228881836,43563800.0,0.5672500133514404,0.5497499704360962,0.5662500262260437,0.5497499704360962,503608000,137.9600067138672,136.5500030517578,137.24000549316406,136.8699951171875,170831100,16.737499237060547,16.139999389648438,16.139999389648438,16.53499984741211,25136800.0
2008-02-29,3.375,3.198499917984009,3.3505001068115234,3.2235000133514404,233292000,4.650356769561768,4.4571428298950195,4.617499828338623,4.465000152587891,1255480800,12.005505561828613,11.627878189086914,11.80855941772461,11.791291236877441,376638984,27.829999923706055,27.020000457763672,27.690000534057617,27.200000762939453,117411400,1.3933329582214355,1.3673330545425415,1.3700000047683716,1.3813329935073853,7008000.0,4.5714287757873535,4.302856922149658,4.54714298248291,4.5114288330078125,16774800,32.08000183105469,29.40999984741211,29.959999084472656,31.40999984741211,42978900.0,0.5479999780654907,0.5325000286102295,0.5407500267028809,0.5347499847412109,540576000,135.67999267578125,132.77999877929688,135.60000610351562,133.82000732421875,252715200,16.9375,16.502500534057617,16.565000534057617,16.760000228881836,22459600.0
2008-03-03,3.2244999408721924,3.059999942779541,3.179500102996826,3.121500015258789,274422000,4.49928617477417,4.214285850524902,4.444285869598389,4.347499847412109,1593043200,11.829830169677734,11.26401424407959,11.79955005645752,11.43693733215332,301877820,27.389999389648438,26.8700008392334,27.239999771118164,26.989999771118164,76544300,1.3919999599456787,1.3333330154418945,1.3846670389175415,1.3566670417785645,9240000.0,4.568571090698242,4.377142906188965,4.535714149475098,4.420000076293945,12994800,32.18000030517578,30.700000762939453,31.540000915527344,31.90999984741211,30849000.0,0.5377500057220459,0.5214999914169312,0.5339999794960022,0.5285000205039978,449028000,133.80999755859375,132.24000549316406,133.13999938964844,133.5,189483500,17.612499237060547,16.799999237060547,17.002500534057617,17.25,104099600.0
2008-03-04,3.3299999237060547,3.061500072479248,3.0834999084472656,3.2669999599456787,334072000,4.460000038146973,4.300000190734863,4.356785774230957,4.450714111328125,1785383600,11.345344543457031,10.905405044555664,11.285035133361816,11.126126289367676,544323132,27.6299991607666,26.959999084472656,27.020000457763672,27.59000015258789,86925600,1.3626669645309448,1.303333044052124,1.3466670513153076,1.329332947731018,6403500.0,4.510000228881836,4.3314290046691895,4.365714073181152,4.502857208251953,8935500,31.93000030517578,31.149999618530273,31.920000076293945,31.600000381469727,15553600.0,0.5260000228881836,0.5027499794960022,0.5249999761581421,0.5232499837875366,778888000,133.39999389648438,130.99000549316406,132.22999572753906,132.99000549316406,282513100,18.125,17.212499618530273,17.3700008392334,17.74250030517578,58848000.0
2008-03-05,3.316999912261963,3.190999984741211,3.2829999923706055,3.249500036239624,222528000,4.46928596496582,4.3660712242126465,4.413570880889893,4.446071147918701,1221836000,11.365615844726562,11.11111068725586,11.1423921585083,11.203703880310059,297166536,28.40999984741211,27.700000762939453,27.75,28.1200008392334,106489800,1.3980000019073486,1.3553329706192017,1.3666670322418213,1.3946670293807983,10771500.0,4.658570766448975,4.484285831451416,4.525713920593262,4.585713863372803,12135900,32.5,31.510000228881836,31.670000076293945,31.84000015258789,21875300.0,0.5417500138282776,0.5227500200271606,0.528249979019165,0.5292500257492065,644656000,134.77000427246094,132.33999633789062,133.4199981689453,133.8300018310547,270681400,18.100000381469727,17.5,17.979999542236328,17.56999969482422,47357600.0
2008-03-06,3.2730000019073486,3.125,3.237499952316284,3.13700008392334,166866000,4.5535712242126465,4.314642906188965,4.450356960296631,4.318929195404053,1473698800,11.343844413757324,10.790289878845215,11.203453063964844,10.828328132629395,298505196,28.170000076293945,27.5,28.059999465942383,27.56999969482422,91127700,1.463333010673523,1.3880000114440918,1.399999976158142,1.463333010673523,18457500.0,4.54714298248291,4.37428617477417,4.522857189178467,4.37428617477417,9050300,33.45000076293945,32.060001373291016,32.40999984741211,33.04999923706055,74834000.0,0.5262500047683716,0.49524998664855957,0.5227500200271606,0.4959999918937683,1075284000,133.22000122070312,130.5500030517578,132.97999572753906,131.05999755859375,247911700,17.924999237060547,17.422500610351562,17.737499237060547,17.520000457763672,37319600.0
2008-03-07,3.243499994277954,3.1005001068115234,3.109999895095825,3.2044999599456787,208762000,4.3921427726745605,4.251786231994629,4.300356864929199,4.3660712242126465,1230462800,11.011011123657227,10.666666984558105,10.732732772827148,10.844594955444336,322549128,28.06999969482422,27.31999969482422,27.34000015258789,27.8700008392334,77597600,1.4786670207977295,1.3899999856948853,1.463333010673523,1.4173330068588257,13695000.0,4.534286022186279,4.307143211364746,4.360000133514404,4.465713977813721,10600800,33.02000045776367,31.549999237060547,32.86000061035156,32.060001373291016,24352900.0,0.5080000162124634,0.4749999940395355,0.4869999885559082,0.48875001072883606,767500000,131.74000549316406,128.5800018310547,129.77000427246094,129.7100067138672,326434600,18.247499465942383,17.510000228881836,17.799999237060547,18.075000762939453,38086800.0
2008-03-10,3.257499933242798,3.1454999446868896,3.194999933242798,3.1735000610351562,186420000,4.409286022186279,4.263214111328125,4.356429100036621,4.2746429443359375,999588800,10.785785675048828,10.336336135864258,10.731480598449707,10.350851058959961,319184496,28.260000228881836,27.75,27.829999923706055,28.049999237060547,72175100,1.4366669654846191,1.3366669416427612,1.4359999895095825,1.363332986831665,11943000.0,4.775713920593262,4.5,4.5714287757873535,4.744286060333252,14315000,33.439998626708984,32.5,32.689998626708984,33.099998474121094,24858700.0,0.48875001072883606,0.46000000834465027,0.4827499985694885,0.460750013589859,776100000,129.92999267578125,127.58999633789062,129.83999633789062,128.0,235683600,19.020000457763672,18.477500915527344,19.0,18.774999618530273,101460000.0
2008-03-11,3.3585000038146973,3.185499906539917,3.297499895095825,3.3575000762939453,194858000,4.552856922149658,4.357142925262451,4.432143211364746,4.548213958740234,1163943200,11.014764785766602,10.626876831054688,10.642142295837402,11.007006645202637,352722924,29.34000015258789,28.3799991607666,28.399999618530273,29.280000686645508,98740700,1.343999981880188,1.301332950592041,1.340000033378601,1.305999994277954,11128500.0,4.885714054107666,4.607142925262451,4.785714149475098,4.725714206695557,17990000,32.900001525878906,31.899999618530273,32.459999084472656,32.22999954223633,28568000.0,0.4807499945163727,0.4560000002384186,0.4749999940395355,0.47600001096725464,857940000,132.72000122070312,128.9499969482422,130.72000122070312,132.60000610351562,341440600,19.322500228881836,18.725000381469727,19.125,18.907499313354492,132517200.0
2008-03-12,3.4114999771118164,3.2820000648498535,3.3385000228881836,3.325500011444092,154976000,4.595714092254639,4.4703569412231445,4.537143230438232,4.501070976257324,1059629200,11.208208084106445,10.962713241577148,11.011260986328125,11.01551628112793,265809924,29.489999771118164,28.540000915527344,29.43000030517578,28.6299991607666,75993800,1.3320000171661377,1.2966669797897339,1.3266669511795044,1.3066669702529907,12190500.0,4.9285712242126465,4.735713958740234,4.735713958740234,4.862856864929199,15894200,32.189998626708984,30.899999618530273,31.959999084472656,31.360000610351562,17713300.0,0.48475000262260437,0.45899999141693115,0.4805000126361847,0.46299999952316284,743320000,133.77000427246094,131.16000366210938,132.74000549316406,131.36000061035156,229161100,20.219999313354492,17.75,18.537500381469727,20.219999313354492,197308400.0
2008-03-13,3.4774999618530273,3.2184998989105225,3.255500078201294,3.4159998893737793,214150000,4.625,4.392857074737549,4.432143211364746,4.569285869598389,1262102800,11.185686111450195,10.730230331420898,10.827577590942383,11.086336135864258,308754936,28.989999771118164,28.15999984741211,28.540000915527344,28.6200008392334,84552200,1.309999942779541,1.254667043685913,1.309999942779541,1.2686669826507568,19219500.0,4.904285907745361,4.650000095367432,4.794285774230957,4.887143135070801,10045000,31.989999771118164,30.760000228881836,31.920000076293945,31.100000381469727,19526900.0,0.49950000643730164,0.453000009059906,0.4557499885559082,0.4925000071525574,1220528000,132.63999938964844,128.60000610351562,129.61000061035156,131.64999389648438,351504200,21.202499389648438,20.267499923706055,20.350000381469727,20.862499237060547,147543600.0
2008-03-14,3.5339999198913574,3.302999973297119,3.430500030517578,3.4110000133514404,248414000,4.653571128845215,4.435713768005371,4.638570785522461,4.521786212921143,1156640800,11.244745254516602,10.776275634765625,11.085585594177246,10.958958625793457,262713024,29.010000228881836,27.639999389648438,28.719999313354492,27.959999084472656,105214900,1.2586669921875,1.190000057220459,1.246000051498413,1.1933330297470093,11964000.0,4.9285712242126465,4.694285869598389,4.9071431159973145,4.751429080963135,7955500,31.729999542236328,30.549999237060547,31.25,30.770000457763672,14122000.0,0.49549999833106995,0.4544999897480011,0.4950000047683716,0.4580000042915344,1154972000,132.80999755859375,127.77999877929688,132.77000427246094,129.61000061035156,484687800,21.90999984741211,20.975000381469727,21.09749984741211,21.350000381469727,116395600.0
2008-03-17,3.3894999027252197,3.246000051498413,3.2860000133514404,3.3264999389648438,194182000,4.59250020980835,4.376786231994629,4.376786231994629,4.526071071624756,1072598800,10.853604316711426,10.31306266784668,10.71045970916748,10.507257461547852,315212472,28.729999542236328,27.280000686645508,27.299999237060547,28.299999237060547,84490100,1.1933330297470093,1.1593329906463623,1.1866669654846191,1.1733330488204956,10365000.0,4.814286231994629,4.618570804595947,4.687142848968506,4.712856769561768,9300900,31.440000534057617,30.799999237060547,30.90999984741211,31.200000762939453,8763600.0,0.4620000123977661,0.43274998664855957,0.43799999356269836,0.4465000033378601,800952000,129.25999450683594,126.06999969482422,126.56999969482422,128.3000030517578,405311100,21.875,20.25,21.822500228881836,20.6875,136648800.0
2008-03-18,3.5964999198913574,3.379499912261963,3.4124999046325684,3.5850000381469727,191014000,4.75,4.5953569412231445,4.6135711669921875,4.743570804595947,1205120000,11.032032012939453,10.64889907836914,10.735235214233398,10.989990234375,289198512,29.479999542236328,28.670000076293945,28.670000076293945,29.420000076293945,83695300,1.2300000190734863,1.1773329973220825,1.2120000123977661,1.2213330268859863,9510000.0,5.0,4.7828569412231445,4.822856903076172,5.0,12412400,31.6299991607666,31.020000457763672,31.31999969482422,31.469999313354492,10032100.0,0.4749999940395355,0.4440000057220459,0.4569999873638153,0.4742499887943268,1075256000,133.69000244140625,129.97999572753906,130.6199951171875,133.6300048828125,334416600,21.375,20.204999923706055,20.712499618530273,21.264999389648438,70377200.0
2008-03-19,3.700000047683716,3.508500099182129,3.555000066757202,3.508500099182129,220838000,4.7960710525512695,4.631071090698242,4.75428581237793,4.631071090698242,1010536800,11.198698997497559,10.802553176879883,11.038788795471191,10.810811042785645,246912840,29.59000015258789,28.6200008392334,29.3799991607666,28.6200008392334,61442100,1.2533329725265503,1.2173329591751099,1.2300000190734863,1.2519999742507935,7287000.0,5.1471428871154785,4.945713996887207,4.998570919036865,4.981429100036621,13099800,31.899999618530273,31.260000228881836,31.440000534057617,31.729999542236328,10945600.0,0.46974998712539673,0.4415000081062317,0.4632500112056732,0.4415000081062317,880476000,134.64999389648438,130.0399932861328,134.13999938964844,130.32000732421875,345971600,22.037500381469727,21.1875,21.36750030517578,21.88249969482422,75913200.0
2008-03-20,3.674499988555908,3.4690001010894775,3.508500099182129,3.6594998836517334,228214000,4.760356903076172,4.6135711669921875,4.682857036590576,4.759643077850342,908787600,10.903403282165527,10.447948455810547,10.693694114685059,10.849599838256836,396139464,29.219999313354492,28.59000015258789,28.739999771118164,29.18000030517578,60170200,1.2933330535888672,1.2519999742507935,1.2640000581741333,1.2766669988632202,6718500.0,5.4285712242126465,5.1085710525512695,5.4285712242126465,5.177143096923828,23524200,32.880001068115234,31.989999771118164,32.099998474121094,32.16999816894531,17785200.0,0.46399998664855957,0.4387499988079071,0.4467499852180481,0.46299999952316284,633460000,132.91000366210938,129.25999450683594,130.0500030517578,132.0800018310547,245320700,22.459999084472656,21.915000915527344,22.207500457763672,22.125,100464800.0
